,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue Name,Venue Latitude,Venue Longitude,Venue Category,Level I,Level II,Level III,Level IV
2883,Central Harlem,40.81597607,-73.94321113,Londel's Restaurant,40.81939003271195,-73.94443958054147,Southern / Soul Food Restaurant,Food,Southern / Soul Food Restaurant,Southern / Soul Food Restaurant,Southern / Soul Food Restaurant
2884,Upper West Side,40.787658,-73.97705924,Jacob's Pickles,40.786653237457756,-73.9756219616424,Southern / Soul Food Restaurant,Food,Southern / Soul Food Restaurant,Southern / Soul Food Restaurant,Southern / Soul Food Restaurant
2885,Noho,40.72325902,-73.98843368,Sweet Chick,40.721764012818475,-73.98748035440444,Southern / Soul Food Restaurant,Food,Southern / Soul Food Restaurant,Southern / Soul Food Restaurant,Southern / Soul Food Restaurant
2886,Noho,40.72325902,-73.98843368,Root & Bone,40.72275876392223,-73.98316917592045,Southern / Soul Food Restaurant,Food,Southern / Soul Food Restaurant,Southern / Soul Food Restaurant,Southern / Soul Food Restaurant
2887,Central Harlem,40.81597607,-73.94321113,The Harlem Scrabble Room,40.81925269930338,-73.94631915626981,Event Space,Professional & Other Places,Event Space,Event Space,Event Space
2888,Tribeca,40.72152197,-74.01068329,Spring Studios,40.720915135131136,-74.00620692903254,Event Space,Professional & Other Places,Event Space,Event Space,Event Space
2889,Soho,40.72218384,-74.00065667,Spring Studios,40.720915135131136,-74.00620692903254,Event Space,Professional & Other Places,Event Space,Event Space,Event Space
2890,Financial District,40.70710711,-74.01066545,Cipriani Wall Street,40.7060378788768,-74.00926866051051,Event Space,Professional & Other Places,Event Space,Event Space,Event Space
2891,Financial District,40.70710711,-74.01066545,William Beaver House,40.705217040131174,-74.01004515691803,Event Space,Professional & Other Places,Event Space,Event Space,Event Space
2892,Noho,40.72325902,-73.98843368,Angel Orensanz Foundation,40.72104511614579,-73.98562242679485,Event Space,Professional & Other Places,Event Space,Event Space,Event Space
2893,East Harlem,40.79224947,-73.94418223,Lorenz Latin Dance Studio,40.79365952280243,-73.94024419226426,Dance Studio,Arts & Entertainment,Performing Arts Venue,Dance Studio,Dance Studio
2894,Lower East Side,40.71780675,-73.98089032,Paul Taylor Dance Company,40.71409017780949,-73.98020344773168,Dance Studio,Arts & Entertainment,Performing Arts Venue,Dance Studio,Dance Studio
2895,Soho,40.72218384,-74.00065667,Dance With Me SoHo,40.72257786685151,-74.00136338778867,Dance Studio,Arts & Entertainment,Performing Arts Venue,Dance Studio,Dance Studio
2896,Carnegie Hill,40.78268257,-73.95325647,Ballet Academy East,40.7828033,-73.95072329999998,Dance Studio,Arts & Entertainment,Performing Arts Venue,Dance Studio,Dance Studio
2897,Civic Center,40.71522892,-74.0054153,Gibney Dance Center Downtown,40.71392316324669,-74.00566149204509,Dance Studio,Arts & Entertainment,Performing Arts Venue,Dance Studio,Dance Studio
2898,East Harlem,40.79224947,-73.94418223,Specs For Less,40.791126,-73.94539999999998,Doctor's Office,Professional & Other Places,Medical Center,Doctor's Office,Doctor's Office
2899,Financial District,40.70710711,-74.01066545,One Medical,40.706204,-74.011712,Doctor's Office,Professional & Other Places,Medical Center,Doctor's Office,Doctor's Office
2900,East Harlem,40.79224947,-73.94418223,Sidewalk Tacos,40.792928,-73.940424,Taco Place,Food,Mexican Restaurant,Taco Place,Taco Place
2901,Lenox Hill,40.76811266,-73.95885969,La Esquina,40.76945123405223,-73.95778164213363,Taco Place,Food,Mexican Restaurant,Taco Place,Taco Place
2902,Murray Hill,40.74830308,-73.97833208,Tacos Grand Central,40.747646,-73.973984,Taco Place,Food,Mexican Restaurant,Taco Place,Taco Place
2903,Chelsea,40.74403471,-74.00311633,Los Tacos No. 1,40.74224400629671,-74.00596115738153,Taco Place,Food,Mexican Restaurant,Taco Place,Taco Place
2904,Gramercy,40.73720983,-73.98137595,Street Taco,40.74085938226586,-73.98183554234693,Taco Place,Food,Mexican Restaurant,Taco Place,Taco Place
2905,Gramercy,40.73720983,-73.98137595,Taco Bell,40.73416013676128,-73.98054755430475,Taco Place,Food,Mexican Restaurant,Taco Place,Taco Place
2906,Noho,40.72325902,-73.98843368,Tacos Cholula,40.72300435699362,-73.98580579523315,Taco Place,Food,Mexican Restaurant,Taco Place,Taco Place
2907,Civic Center,40.71522892,-74.0054153,Los Tacos No. 1,40.714267,-74.008756,Taco Place,Food,Mexican Restaurant,Taco Place,Taco Place
2908,Tudor City,40.74691741,-73.97121929,Tacos Grand Central,40.747646,-73.973984,Taco Place,Food,Mexican Restaurant,Taco Place,Taco Place
2909,JC07302,40.721602,-74.04703,Tacoria,40.721886,-74.044165,Taco Place,Food,Mexican Restaurant,Taco Place,Taco Place
2910,JC07302,40.721602,-74.04703,Gringos Tacos,40.7215758547343,-74.0475440530506,Taco Place,Food,Mexican Restaurant,Taco Place,Taco Place
2911,East Harlem,40.79224947,-73.94418223,Shell,40.78934676,-73.94803039,Gas Station,Shop & Service,Gas Station,Gas Station,Gas Station
2912,Stuyvesant Town,40.73099955,-73.9740517,BP,40.73510670723425,-73.97455404113494,Gas Station,Shop & Service,Gas Station,Gas Station,Gas Station
2913,JC07310,40.731901,-74.0402,Shell,40.731331761417316,-74.03987665532307,Gas Station,Shop & Service,Gas Station,Gas Station,Gas Station
2914,JC07310,40.731901,-74.0402,Shell,40.73008477,-74.04258048,Gas Station,Shop & Service,Gas Station,Gas Station,Gas Station
2915,Upper East Side,40.77563857,-73.96050763,Dos Toros Taqueria,40.77395007083009,-73.95966838277417,Burrito Place,Food,Mexican Restaurant,Burrito Place,Burrito Place
2916,Battery Park City,40.71193198,-74.01686931,Dos Toros Taquería,40.713057925375544,-74.01597993429395,Burrito Place,Food,Mexican Restaurant,Burrito Place,Burrito Place
2917,Civic Center,40.71522892,-74.0054153,Chipotle Mexican Grill,40.714606606499316,-74.00633473282073,Burrito Place,Food,Mexican Restaurant,Burrito Place,Burrito Place
2918,Upper East Side,40.77563857,-73.96050763,Bemelmans Bar,40.77460663060093,-73.96330814709151,Hotel Bar,Nightlife Spot,Bar,Hotel Bar,Hotel Bar
2919,Clinton,40.75910089,-73.99611936,yotel galley,40.75918174932017,-73.99551339388837,Hotel Bar,Nightlife Spot,Bar,Hotel Bar,Hotel Bar
2920,Little Italy,40.71932379,-73.99730467,CloudM Rooftop Bar,40.720614728894546,-73.99353724290425,Hotel Bar,Nightlife Spot,Bar,Hotel Bar,Hotel Bar
2921,Noho,40.72325902,-73.98843368,Mr. Purple,40.721948914683935,-73.98795196960627,Hotel Bar,Nightlife Spot,Bar,Hotel Bar,Hotel Bar
2922,Civic Center,40.71522892,-74.0054153,Evening Bar,40.715300648056996,-74.00934703247239,Hotel Bar,Nightlife Spot,Bar,Hotel Bar,Hotel Bar
2923,Civic Center,40.71522892,-74.0054153,The Bar Room at Temple Court,40.71144772875439,-74.00680157032005,Hotel Bar,Nightlife Spot,Bar,Hotel Bar,Hotel Bar
2924,Midtown South,40.74850966,-73.98871313,Ace Hotel Lobby Bar,40.74583046684671,-73.98816500055379,Hotel Bar,Nightlife Spot,Bar,Hotel Bar,Hotel Bar
2925,Midtown South,40.74850966,-73.98871313,The Library at The NoMad,40.74512452960742,-73.98833043276406,Hotel Bar,Nightlife Spot,Bar,Hotel Bar,Hotel Bar
2926,Hudson Yards,40.75665808,-74.00011136,yotel galley,40.75918174932017,-73.99551339388837,Hotel Bar,Nightlife Spot,Bar,Hotel Bar,Hotel Bar
2927,Upper East Side,40.77563857,-73.96050763,CHOPT,40.77379708458151,-73.95782499655591,Salad Place,Food,Salad Place,Salad Place,Salad Place
2928,Upper East Side,40.77563857,-73.96050763,Just Salad,40.77703655777128,-73.95528981694807,Salad Place,Food,Salad Place,Salad Place,Salad Place
2929,Lenox Hill,40.76811266,-73.95885969,sweetgreen,40.76712827653142,-73.95684622228146,Salad Place,Food,Salad Place,Salad Place,Salad Place
2930,Lenox Hill,40.76811266,-73.95885969,Just Salad,40.7665947820789,-73.95661672294442,Salad Place,Food,Salad Place,Salad Place,Salad Place
2931,Upper West Side,40.787658,-73.97705924,sweetgreen,40.79148984346161,-73.97394532465542,Salad Place,Food,Salad Place,Salad Place,Salad Place
2932,Midtown,40.7546911,-73.98166883,sweetgreen,40.7546399,-73.9831017,Salad Place,Food,Salad Place,Salad Place,Salad Place
2933,Murray Hill,40.74830308,-73.97833208,CHOPT,40.751179278032325,-73.97917548074284,Salad Place,Food,Salad Place,Salad Place,Salad Place
2934,Greenwich Village,40.72693289,-73.99991403,sweetgreen,40.72999212563189,-74.00243385198331,Salad Place,Food,Salad Place,Salad Place,Salad Place
2935,Tribeca,40.72152197,-74.01068329,sweetgreen,40.721335334514734,-74.00970108342335,Salad Place,Food,Salad Place,Salad Place,Salad Place
2936,Little Italy,40.71932379,-73.99730467,sweetgreen,40.7211844,-73.9971105,Salad Place,Food,Salad Place,Salad Place,Salad Place
2937,Soho,40.72218384,-74.00065667,sweetgreen,40.7211844,-73.9971105,Salad Place,Food,Salad Place,Salad Place,Salad Place
2938,Morningside Heights,40.80799974,-73.96389628,sweetgreen,40.8072844,-73.9647533,Salad Place,Food,Salad Place,Salad Place,Salad Place
2939,Financial District,40.70710711,-74.01066545,sweetgreen,40.705625700000006,-74.00828229999999,Salad Place,Food,Salad Place,Salad Place,Salad Place
2940,Carnegie Hill,40.78268257,-73.95325647,Fresh & Co,40.778871761625005,-73.9560964088911,Salad Place,Food,Salad Place,Salad Place,Salad Place
2941,Civic Center,40.71522892,-74.0054153,sweetgreen,40.715493,-74.008951,Salad Place,Food,Salad Place,Salad Place,Salad Place
2942,Midtown South,40.74850966,-73.98871313,sweetgreen,40.74480323956285,-73.98863777518271,Salad Place,Food,Salad Place,Salad Place,Salad Place
2943,Tudor City,40.74691741,-73.97121929,sweetgreen,40.74424260000001,-73.9729059,Salad Place,Food,Salad Place,Salad Place,Salad Place
2944,Flatiron,40.73967305,-73.99094711,sweetgreen,40.73806133544267,-73.99122334551976,Salad Place,Food,Salad Place,Salad Place,Salad Place
2945,Hudson Yards,40.75665808,-74.00011136,sweetgreen,40.752624299999994,-74.0010527,Salad Place,Food,Salad Place,Salad Place,Salad Place
2946,Upper East Side,40.77563857,-73.96050763,Greek and Roman Art,40.778173856858466,-73.96352893278149,Exhibit,Arts & Entertainment,Exhibit,Exhibit,Exhibit
2947,Upper East Side,40.77563857,-73.96050763,The Great Hall,40.77919282483418,-73.96302938461305,Exhibit,Arts & Entertainment,Exhibit,Exhibit,Exhibit
2948,Upper East Side,40.77563857,-73.96050763,The Met Breuer,40.7735510352329,-73.96422626639125,Art Museum,Arts & Entertainment,Museum,Art Museum,Art Museum
2949,Carnegie Hill,40.78268257,-73.95325647,Cooper Hewitt Smithsonian Design Museum,40.78433310928044,-73.9577650572561,Art Museum,Arts & Entertainment,Museum,Art Museum,Art Museum
2950,Upper East Side,40.77563857,-73.96050763,Eli's Market,40.7750780079548,-73.95673852514497,Gourmet Shop,Shop & Service,Food & Drink Shop,Gourmet Shop,Gourmet Shop
2951,Yorkville,40.77592985,-73.94711784,U Don't Know Nothing Produce (Beyoglu),40.7747694,-73.948175,Gourmet Shop,Shop & Service,Food & Drink Shop,Gourmet Shop,Gourmet Shop
2952,Lenox Hill,40.76811266,-73.95885969,Grace's Marketplace,40.76644352861987,-73.96025559386517,Gourmet Shop,Shop & Service,Food & Drink Shop,Gourmet Shop,Gourmet Shop
2953,Midtown,40.7546911,-73.98166883,Sunrise Mart,40.75261253559183,-73.98071412764526,Gourmet Shop,Shop & Service,Food & Drink Shop,Gourmet Shop,Gourmet Shop
2954,Murray Hill,40.74830308,-73.97833208,Grand Central Market,40.75232059237988,-73.97608637809753,Gourmet Shop,Shop & Service,Food & Drink Shop,Gourmet Shop,Gourmet Shop
2955,Greenwich Village,40.72693289,-73.99991403,Raffetto's,40.72800968467629,-74.0019492857028,Gourmet Shop,Shop & Service,Food & Drink Shop,Gourmet Shop,Gourmet Shop
2956,Greenwich Village,40.72693289,-73.99991403,Sullivan Street Tea & Spice Company,40.72910705564881,-74.00018727013841,Gourmet Shop,Shop & Service,Food & Drink Shop,Gourmet Shop,Gourmet Shop
2957,East Village,40.72784678,-73.98222617,Russo’s Mozzarella & Pasta,40.72951,-73.984298,Gourmet Shop,Shop & Service,Food & Drink Shop,Gourmet Shop,Gourmet Shop
2958,Little Italy,40.71932379,-73.99730467,Di Palo Fine Foods,40.719147699809156,-73.99657675353625,Gourmet Shop,Shop & Service,Food & Drink Shop,Gourmet Shop,Gourmet Shop
2959,Soho,40.72218384,-74.00065667,Di Palo Fine Foods,40.719147699809156,-73.99657675353625,Gourmet Shop,Shop & Service,Food & Drink Shop,Gourmet Shop,Gourmet Shop
2960,West Village,40.73443394,-74.00617998,The Meadow - Manhattan,40.73395954543434,-74.00626907963141,Gourmet Shop,Shop & Service,Food & Drink Shop,Gourmet Shop,Gourmet Shop
2961,West Village,40.73443394,-74.00617998,McNulty's Tea & Coffee Co,40.73329409983344,-74.00520280831209,Gourmet Shop,Shop & Service,Food & Drink Shop,Gourmet Shop,Gourmet Shop
2962,Gramercy,40.73720983,-73.98137595,Malt & Mold,40.736677,-73.981472,Gourmet Shop,Shop & Service,Food & Drink Shop,Gourmet Shop,Gourmet Shop
2963,Battery Park City,40.71193198,-74.01686931,Benvenuti Italian Specialties,40.709681055552785,-74.01652043988257,Gourmet Shop,Shop & Service,Food & Drink Shop,Gourmet Shop,Gourmet Shop
2964,Battery Park City,40.71193198,-74.01686931,Eataly Downtown,40.710075,-74.011976,Gourmet Shop,Shop & Service,Food & Drink Shop,Gourmet Shop,Gourmet Shop
2965,Financial District,40.70710711,-74.01066545,Eataly Downtown,40.710075,-74.011976,Gourmet Shop,Shop & Service,Food & Drink Shop,Gourmet Shop,Gourmet Shop
2966,Carnegie Hill,40.78268257,-73.95325647,Milano Market,40.780712,-73.952776,Gourmet Shop,Shop & Service,Food & Drink Shop,Gourmet Shop,Gourmet Shop
2967,Noho,40.72325902,-73.98843368,Russ & Daughters,40.722753419544574,-73.98822372207832,Gourmet Shop,Shop & Service,Food & Drink Shop,Gourmet Shop,Gourmet Shop
2968,Civic Center,40.71522892,-74.0054153,Gourmet Garage,40.71725579230746,-74.00311820017255,Gourmet Shop,Shop & Service,Food & Drink Shop,Gourmet Shop,Gourmet Shop
2969,Sutton Place,40.76028033,-73.96355614,The Health Nuts,40.76334138643865,-73.96237394533739,Gourmet Shop,Shop & Service,Food & Drink Shop,Gourmet Shop,Gourmet Shop
2970,Flatiron,40.73967305,-73.99094711,Eataly Flatiron,40.74198696405861,-73.98991319280194,Gourmet Shop,Shop & Service,Food & Drink Shop,Gourmet Shop,Gourmet Shop
2971,Upper East Side,40.77563857,-73.96050763,Apple Upper East Side,40.77335734667562,-73.9645367860794,Electronics Store,Shop & Service,Electronics Store,Electronics Store,Electronics Store
2972,Lincoln Square,40.77352889,-73.98533777,Apple Upper West Side,40.77500537520411,-73.98250658255392,Electronics Store,Shop & Service,Electronics Store,Electronics Store,Electronics Store
2973,Chelsea,40.74403471,-74.00311633,Apple West 14th Street,40.74127,-74.00538900000001,Electronics Store,Shop & Service,Electronics Store,Electronics Store,Electronics Store
2974,Greenwich Village,40.72693289,-73.99991403,Sonos,40.724509999999995,-74.000056,Electronics Store,Shop & Service,Electronics Store,Electronics Store,Electronics Store
2975,Soho,40.72218384,-74.00065667,Sonos,40.724509999999995,-74.000056,Electronics Store,Shop & Service,Electronics Store,Electronics Store,Electronics Store
2976,Battery Park City,40.71193198,-74.01686931,Apple World Trade Center,40.7115662,-74.011426,Electronics Store,Shop & Service,Electronics Store,Electronics Store,Electronics Store
2977,Financial District,40.70710711,-74.01066545,Apple World Trade Center,40.7115662,-74.011426,Electronics Store,Shop & Service,Electronics Store,Electronics Store,Electronics Store
2978,Flatiron,40.73967305,-73.99094711,Mike's Tech Shop,40.74146170175363,-73.99523461946832,Electronics Store,Shop & Service,Electronics Store,Electronics Store,Electronics Store
2979,JC07310,40.731901,-74.0402,Best Buy,40.73187489589387,-74.03820317163365,Electronics Store,Shop & Service,Electronics Store,Electronics Store,Electronics Store
2980,Upper East Side,40.77563857,-73.96050763,Sur La Table,40.772077342315185,-73.95904245557166,Kitchen Supply Store,Shop & Service,Kitchen Supply Store,Kitchen Supply Store,Kitchen Supply Store
2981,Lenox Hill,40.76811266,-73.95885969,Sur La Table,40.772077342315185,-73.95904245557166,Kitchen Supply Store,Shop & Service,Kitchen Supply Store,Kitchen Supply Store,Kitchen Supply Store
2982,Upper East Side,40.77563857,-73.96050763,Glade Arch,40.77634928656113,-73.96565794944762,Bridge,Outdoors & Recreation,Bridge,Bridge,Bridge
2983,Turtle Bay,40.75204237,-73.96770825,Tudor City Overpass,40.749101106369736,-73.97051454845469,Bridge,Outdoors & Recreation,Bridge,Bridge,Bridge
2984,Tudor City,40.74691741,-73.97121929,Tudor City Overpass,40.749101106369736,-73.97051454845469,Bridge,Outdoors & Recreation,Bridge,Bridge,Bridge
2985,Yorkville,40.77592985,-73.94711784,Alex's MVP Comics & Cards,40.77443367716464,-73.9482857257392,Hobby Shop,Shop & Service,Hobby Shop,Hobby Shop,Hobby Shop
2986,Greenwich Village,40.72693289,-73.99991403,Chess Forum,40.729105540131116,-73.99908270888547,Hobby Shop,Shop & Service,Hobby Shop,Hobby Shop,Hobby Shop
2987,Yorkville,40.77592985,-73.94711784,Gracie Mansion,40.776129922837356,-73.94310057163237,Monument / Landmark,Professional & Other Places,Government Building,Monument / Landmark,Monument / Landmark
2988,Battery Park City,40.71193198,-74.01686931,Irish Hunger Memorial,40.715138731289464,-74.01655655956712,Monument / Landmark,Professional & Other Places,Government Building,Monument / Landmark,Monument / Landmark
2989,Financial District,40.70710711,-74.01066545,Fearless Girl,40.706771999999994,-74.010963,Monument / Landmark,Professional & Other Places,Government Building,Monument / Landmark,Monument / Landmark
2990,Financial District,40.70710711,-74.01066545,Charging Bull,40.7056238715999,-74.01337444782256,Monument / Landmark,Professional & Other Places,Government Building,Monument / Landmark,Monument / Landmark
2991,Civic Center,40.71522892,-74.0054153,African Burial Ground National Monument,40.714989753066526,-74.00552975826278,Monument / Landmark,Professional & Other Places,Government Building,Monument / Landmark,Monument / Landmark
2992,Yorkville,40.77592985,-73.94711784,City Swiggers,40.77751459147488,-73.95082007552988,Beer Store,Shop & Service,Food & Drink Shop,Beer Store,Beer Store
2993,East Village,40.72784678,-73.98222617,Good Beer NYC,40.727643,-73.983835,Beer Store,Shop & Service,Food & Drink Shop,Beer Store,Beer Store
2994,Sutton Place,40.76028033,-73.96355614,City Hops,40.76139617838163,-73.9637316603602,Beer Store,Shop & Service,Food & Drink Shop,Beer Store,Beer Store
2995,Yorkville,40.77592985,-73.94711784,European Wax Center,40.774382937019936,-73.95125968388328,Health & Beauty Service,Shop & Service,Health & Beauty Service,Health & Beauty Service,Health & Beauty Service
